Foreign highly skilled personnel ,Total expenditure on R&D (%) ,Scientific research legislation ,Mobile broadband subscribers ,EParticipation ,Use of big data and analytics ,Total public exp. on education per student ,Health infrastructure ,Skilled labor ,Gross Domestic Product (GDP) ,GDP (PPP) per capita ,Exports of goods  growth ,Government budget surplus/deficit (%) ,Tax evasion ,Digital/Technological skills
-0.3073880835399524,-0.1134328358208956,0.6850256875783193,-0.5871015567086731,0.282157676348548,0.2870581488061101,0.2541125189282005,-0.3957597173144876,-1.0170882532573289,-0.8545683742292737,-0.6132320844503099,-0.6667485201203921,-0.4515375632541846,0.4286552223047742,-0.1389552653514861
-0.3547253616464614,-0.0338308457711443,0.3001957935459711,-0.5766048925129726,-1.3775933609958508,0.3789044468379758,0.2541125189282005,-0.5335689045936396,-1.6946126832247557,-0.8474466537434733,-0.5061094544891455,1.3928402335514505,-0.4748929544569872,0.2090290540804752,0.1397332592386777
-0.3428910421198344,0.1651741293532336,0.6125215046446881,0.3476945885841361,0.2572614107883815,0.1558491516177318,0.650322854534365,-0.4310954063604239,-1.505687601791531,-0.8363641903136984,-0.4602047281679874,1.0193614253265235,-0.0895289996107434,0.4753841942673909,-0.6963323145318139
-0.816263823184923,0.4636815920398008,0.1217239586324182,-0.4387842846553003,-0.5311203319502075,-0.2415266684385008,0.2541125189282001,-0.0883392226148409,-0.6196941164495116,-0.8271097620888348,-0.2364829828855717,1.1670743921750342,-0.4826780848579214,-0.5666718804989642,-0.6881355932203387
-0.585494592415692,-0.8597014925373134,-0.1571382834200078,-0.6431430689399557,0.713692946058091,-0.5039446628152583,0.2541125189282005,0.1060070671378091,-0.763016592019544,-0.8281761159583664,-0.1909651436951839,1.2291809805090668,-1.0471000389256522,-0.77695225433074,-0.6799388719088635
-0.7452579060251598,1.1402985074626864,-0.1627155282610562,1.0107635285396592,-0.1493775933609957,-0.2940102673138515,0.0738560817619341,0.0600706713780918,-1.6880980252442996,-0.8120665557150855,-0.5415156646668815,0.9201587396362174,-0.94200077851304,0.9239823251085124,-1.9258405112531256
-0.4198141190429112,0.4636815920398008,-0.1292520592147648,0.384936990363232,-0.04149377593361,-0.368986837135783,0.1713121474265143,0.0247349823321555,-1.6359807614006514,-0.7990798889468613,0.2476237458724542,-0.9873528004393178,-0.7746204748929546,0.1996832596879516,-1.8028896915809949
-0.3133052433032659,0.5034825870646764,-0.0232844072348431,0.0818383988139361,1.211618257261411,-0.368986837135783,0.0001712316606548,0.1908127208480565,-1.9617136604234529,-0.813209077718155,0.2516299455374677,0.5476870652761668,-1.0081743869209812,0.1763187737066433,-1.9258405112531256
-0.4020626397529703,0.2746268656716417,0.2667323244996802,0.39466271312083,-0.0912863070539419,-0.368986837135783,0.5243492210537611,0.1625441696113074,-1.5968928135179152,-0.8087151578394147,0.3766194683308969,-0.9109784823528722,-0.8913974309069678,0.1389355961365498,-1.5733814948596831
-0.4967371959659882,0.3144278606965173,0.0938377344271757,0.6413639733135654,1.6265560165975106,0.2570675208773378,0.8344915800579035,-0.0318021201413427,-1.5773488395765471,-0.7978611988102537,0.5309937079935049,-0.2454308533138457,-0.8641494745036981,0.1903374652954285,-0.4996110030564046
0.006221383915669,0.443781094527363,0.0380652860166907,1.5270570793180134,0.697095435684647,0.266439592105079,1.468699720426833,0.2791519434628975,-1.7011273412052117,-0.783770094105729,0.6486835182767472,0.2866715386290834,-0.8369015181004283,0.0548234466038396,-0.1635454292859126
-0.0411158941908398,0.6626865671641788,-0.0121299175527458,1.606523350630096,2.0,-0.4270936787477787,1.4352898194492345,-0.0247349823321555,-2.065948188110749,-0.7820182270343555,0.7591517511496514,-0.6784984152106144,-1.0042818217205138,0.227720642865522,-0.7701028063350932
0.3375823306612311,0.7820895522388058,-0.056747876281134,1.661378799110452,0.2323651452282159,-0.0896991145490914,1.5957465108590076,0.3992932862190812,-1.564319523615635,-0.780913789098055,0.7702185225647065,-1.0058169212953816,1.0782405605293888,0.2043561568842132,-0.4668241178105029
0.2665764135014677,0.7820895522388058,0.1384556931555639,1.679466271312083,0.08298755186722,-0.0053504734994195,0.2541125189282005,0.4134275618374557,-1.4405410219869708,-0.7587488622385052,1.047287954361525,1.5304818617511986,-0.1089918256130791,0.3351972783795405,-0.4340372325646012
0.4618426856908169,0.6029850746268656,0.2555778348175829,0.3570644922164562,1.91701244813278,0.6319503699869914,-0.5653966853653749,0.4911660777385158,-1.564319523615635,-0.7552832121625276,1.2516810885119145,-0.8027115918786799,-0.6889840404826781,0.8819262503421573,-0.6061683801055848
0.2902450525547221,0.388059701492537,0.4842448733005723,1.2427575982209045,1.294605809128631,0.275811663332821,1.5823722923500492,0.1484098939929328,-1.4470556799674266,-0.486310682199888,0.5596721309146494,-0.3896188516352892,0.0435967302452314,0.7277206428655218,-0.3602667407613226
0.6216059993002847,1.3194029850746267,1.1211662341483133,-0.6748702742772424,-0.5892116182572615,1.2036467148792127,-0.2552669517371337,0.8416961130742048,1.0415436685667747,-0.4329396710298312,-0.3400830220951855,1.9912456049320624,2.6430517711171664,1.0426739138935597,0.6430119477632679
0.7683515614304623,1.5681592039800991,0.8445348900323069,-0.9082283172720534,-0.5228215767634855,1.004958804851097,-0.2552669517371337,0.7710247349823319,1.028514352605863,-0.4232663180705088,-0.2889879941867483,-0.99826341730881,1.393538341767225,1.036131857818793,0.487274242845234
0.7352154667559061,1.727363184079602,1.0163140311366012,-0.9082283172720534,-0.5228215767634855,1.0855586174096716,-0.4596102388642216,0.8240282685512367,1.0741169584690553,-0.436100648571657,-0.2870582939934943,-1.0595307274221126,-0.5760996496691321,1.2183748484729984,0.8085857182550712
0.5245645791819411,1.8965174129353235,1.0832409692291836,-0.4120978502594515,-0.2489626556016597,1.13054455930283,-0.4596102388642216,0.7385159010600709,0.4161365024429964,-0.4014822318786489,-0.2297053549061975,-0.6684270765618524,-0.3970416504476451,1.0875337269776717,0.708585718255072
1.0204225673476224,2.19502487562189,1.039738459469005,0.0002965159377313,0.1161825726141079,1.0874330316552197,-0.4596102388642216,1.2296819787985864,1.1588075122149837,-0.4044527890866298,-0.0905579887930588,-0.8404791118115376,-0.4087193460490464,1.2183748484729984,-0.179938871908863
1.0452746383535387,2.3741293532338306,1.237172926842122,-0.203054114158636,-0.273858921161826,1.1642840157226986,-0.4596102388642216,1.23321554770318,1.1783514861563518,-0.4367480777067298,-0.0267222041485475,-0.3629298042160697,1.650447644998054,1.1062253157627184,-0.081578216171158
0.7920202004837164,2.3442786069651738,1.2148639474779286,0.0035581912527797,-0.5228215767634855,1.2917441844199815,-0.6913466462661639,1.0353356890459366,0.8917065350162865,-0.4257036983437239,0.0442540631435788,-0.60799904466928,0.9108602569093032,0.9380010166972976,-0.0405946096137811
-0.3133052433032659,2.384079601990049,1.1245125810529424,-0.2266567828020755,-0.0082987551867219,1.213018786106954,-0.7504405072560407,0.9752650176678448,1.367276567589576,-0.3855630919692128,0.1506338177235979,-0.7599084026214411,0.5644219540677308,1.3865991475384192,1.5085857182550722
0.1423160584718818,2.4636815920398005,0.9058845832838404,-0.2149147516679022,-0.5311203319502075,0.905614849837038,0.0,0.901060070671378,1.250012723941368,-0.2748527098717709,0.1582691560035932,0.3622065784947991,-0.0544959128065395,1.5594963438001015,1.9430119477632684
-0.6683348291020826,2.47363184079602,1.5606531276229374,-0.0055744996293551,-0.2987551867219917,1.3423533690497842,0.0938641462207906,0.8869257950530034,1.1392635382736154,-0.1803661402179169,0.2904648659604201,0.1876367085829231,-0.1245620864149475,0.7137019512767371,1.8446512920255629
-0.6505833498121419,2.5034825870646764,1.4546854756430148,0.5449962935507784,0.190871369294606,1.3423533690497842,-0.0890641361204902,0.9540636042402828,0.8982211929967424,-0.1547736473491585,0.341295300008003,-0.5870170891510257,0.0350330868042039,0.8351972783795407,1.7544873575993336
-0.4493999178594792,2.3641791044776115,1.488148944689306,0.3476352853965899,0.0497925311203319,1.3423533690497842,1.670531346835648,0.9363957597173144,0.7027814535830618,-0.0757111247367438,0.5594818837851676,0.3705993607021006,0.4787855196574542,0.961365502678606,1.770880800222284
-0.7038377876819644,2.3741293532338306,0.6292532391678338,0.3409340252038546,-0.1161825726141077,0.8306382800151073,0.0770226838550639,0.4734982332155476,-0.5675768526058633,0.0721693065272282,0.8685255006920873,0.2631717484486388,0.9458933437135072,0.2090290540804752,1.4430119477632688
-0.4612342373861062,2.5731343283582087,0.7798388498761442,0.5633209785025944,-1.029045643153527,1.0555679894808985,-0.2079383629148526,0.6113074204946994,-0.4633423249185668,0.1802518880176101,0.9205658449221892,-0.5307854483621042,0.5760996496691317,0.4800570914636529,0.7544873575993336
-0.6505833498121419,2.7721393034825867,1.5494986379408395,0.8643439584877685,0.896265560165975,1.3854648966973937,0.0770226838550639,0.9399293286219078,0.78747200732899,0.0573546045540927,0.7284967469753431,1.794015223060473,-0.0661736084079409,0.4940757830524376,1.5495693248124482
-0.6624176693387692,2.752238805970149,0.8802292570150174,-0.1242401779095627,-0.4481327800829877,1.213018786106953,0.0770226838550639,0.9646643109540636,1.0089703786644948,0.043339667983106,0.8111731535373655,-0.2403951839894646,-0.035033086804204,0.4099636335197275,1.3610447346485135
-0.620997550995574,2.6427860696517413,0.9025382363792116,0.5633209785025944,0.921161825726141,1.3854648966973937,-0.2079383629148522,0.9575971731448762,1.093660932410423,0.1478423471972031,0.9215887044111288,0.0315309595271111,-0.64616582327754,0.5454776522113163,1.3610447346485135
-0.3961454799896568,2.423880597014925,0.8411885431276775,0.8080059303187546,0.2489626556016599,1.1867769866692777,2.483262302442458,0.7915194346289753,1.1978954600977196,0.0833279380905411,0.9891862205673368,0.1240194194515762,-0.2063059556247568,0.8725804559496342,1.4184217838288415
-0.5263229947825562,2.2945273631840792,0.9136927260613082,0.5196145292809486,0.796680497925311,1.2430094140357262,2.7472636470449925,0.745583038869258,1.269556697882736,0.1327991408234538,0.9851237873077342,-0.0194971562932833,-0.0389256520046711,0.8725804559496342,1.4676021116976945
-0.5322401545458696,2.1751243781094525,1.2148639474779286,0.5196145292809486,0.0165975103734439,1.3854648966973946,2.961492603502439,0.9575971731448762,1.36076190960912,0.1450241262562982,1.0001198071531028,-1.1182802028732246,0.1907356948228881,0.3912720447346807,1.590552931369826
-0.6328318705222009,1.8965174129353235,1.0308148677233273,0.2214974054855448,1.6680497925311204,1.3498510260319765,2.145443541291688,0.802120141342756,1.302129987785016,-0.0071978886193382,1.0433077997297948,0.5090802671225791,-0.1050992604126119,0.4940757830524376,1.4921922756321202
-0.7393407462618461,1.74726368159204,0.9861969089949396,0.5034840622683469,-0.8879668049792533,1.3498510260319765,2.128040249698373,0.901060070671378,1.210924776058632,0.0165665690445089,1.1871699087997645,-0.8623003455505222,-0.3892565200467108,0.3585617643608488,1.5987496526813012
-0.4434827580961658,1.7572139303482586,1.1590914990674437,1.2329132690882134,2.0,0.5101134440263542,2.074043095142466,1.0282685512367489,0.9894264047231272,0.0732356603967598,1.342612586759557,0.3429031794180051,-0.7979758660957572,0.6062253157627181,1.2380939149763834
-0.2127135273269345,1.787064676616915,1.2260184371600258,1.3547813194959228,0.605809128630705,-0.052210829638126,2.282831303672644,1.0671378091872792,0.5268856881107493,0.1496322983353454,1.437557979795684,-0.1690565352274,-0.720124562086415,0.6529542877253348,1.0495693248124487
-0.1002874918239762,1.8268656716417904,1.3933357823914814,1.4508524833209782,1.79253112033195,0.3226720194715274,2.2966837082938474,0.9293286219081272,0.3314459486970681,0.1222498543284445,1.5232781036563912,-0.8648181802127126,-0.6811989100817439,0.8632346615571106,1.36924145595999
-0.0884531722973487,1.936318407960199,1.4379537411198695,1.5727205337286876,0.854771784232365,0.9131125068192312,2.533622559652929,1.1130742049469962,0.5073417141693811,0.1350841848295928,1.488065218657525,-0.3016624941027672,1.1210587777345271,0.9239823251085124,1.2790775215337598
-0.1831277285103666,2.0159203980099503,1.4212220065967238,1.606819866567828,-0.3402489626556015,0.7444152247198874,-0.2471906565905652,1.1802120141342758,0.6441495317589576,0.2283520643468392,1.6994052735036298,0.869130623815823,0.0272479564032696,1.0594963438001013,1.5003889969435955
-0.1121218113506032,0.2407960199004973,1.4044902720735786,1.0103484062268346,1.79253112033195,1.128670145057282,0.1079493312101655,1.1519434628975267,0.0643449714983709,0.1691313405210661,1.983675565070674,-0.7599084026214411,-0.716231996885948,1.0641692409963632,1.254487357599334
-0.0115300953742718,1.2656716417910443,1.3431405788220447,1.3907783543365455,1.50207468879668,1.016205290324386,3.0976746424848645,0.802120141342756,0.3770485545602605,0.1374301633425623,0.7820823903847418,-0.3434585494951298,0.3176333203581157,1.0641692409963632,1.1971103084190058
0.3541503779985089,1.3393034825870649,0.6727557489280125,0.1786212008895476,0.2240663900414935,0.8662521506805246,0.9480221165022346,0.2614840989399294,0.6311202157980452,4.917795541879144,-0.2357809508520749,1.2216274765224953,1.471389645776567,0.183795409220662,0.2380939149763827
0.2736770052174437,1.3293532338308456,0.6827947896419002,0.2914751667902149,-0.6307053941908715,0.9356054777658112,0.9480221165022346,0.3717314487632507,0.6246055578175893,4.95885016585611,-0.2147247253077692,-1.0091740341783022,0.973141300116777,0.1108982129589799,0.3495693248124477
0.5932036324363787,1.2497512437810947,0.772030707098676,0.4620311341734618,0.2240663900414939,0.9168613353103272,-0.7067843246489165,0.272791519434629,0.7288400855048859,4.497157024415695,-0.2711063030401181,-1.037709493683128,0.256909303230829,0.6529542877253348,0.3380939149763827
0.4831444608387457,1.1999999999999995,0.7954551354310803,0.1786212008895476,0.2240663900414935,1.2017723006336638,0.9480221165022346,0.2607773851590104,0.6962667956026058,4.665183927000461,-0.2377733958982385,-0.6163918268765817,-0.0233553912028026,0.4566926054823441,0.4692414559599886
0.4807775969334205,1.190049751243781,0.7106810138471427,-0.2773610081541882,-0.1493775933609957,1.0818097889185756,-0.2741489904828339,1.003533568904594,1.1848661441368078,4.644237690277519,-0.0562933797787307,-1.0016205301917307,-0.3620085636434411,0.4800570914636529,-0.0242011669908306
0.3943870643890418,1.180099502487562,0.7675689112258373,-0.3762787249814678,0.1244813278008299,1.2167676145980508,-0.4207706371632678,1.03886925795053,0.9373091408794788,4.1580564939046445,0.0647615671912138,-1.076316291836716,-0.4826780848579214,0.3912720447346807,0.0987496526813008
0.4713101413121187,1.2298507462686568,0.3938935068755864,0.0476204595997033,0.0331950207468879,0.4538810166599057,1.1854068014478158,0.9505300353356892,0.6506641897394135,4.202043591022823,0.1208175820075229,-1.0217632074892549,-0.4476449980537174,0.227720642865522,-1.1553487079744371
-0.0943703320606622,1.2597014925373131,0.5333246279017994,0.8266271312083024,0.6639004149377595,0.710675768300019,1.16880837756818,0.8692579505300353,1.1132049063517913,4.649874132159328,0.2173019997376555,-0.9134963170150626,0.1712728688205527,0.0594963438001012,0.0413726035009726
0.5150971235606393,-0.0417910447761194,0.618098749485737,0.6907042253521125,0.755186721991701,-0.3708612513813311,-0.1871088599364475,0.3674911660777385,-0.7760459079804558,-0.2954409563670847,0.5836478863034852,0.5538977241095703,-0.1868431296224213,0.3118327923982322,-0.081578216171158
0.4085882478209944,0.933333333333333,0.5121310975058149,0.5168272794662713,1.7510373443983396,-0.3989774650645553,2.1320188212791247,0.7844522968197879,-1.1473814128664497,0.1153794886833196,0.7940136201317687,-0.262384273372595,-0.5301673803036202,1.1716458765103817,-1.229119199777716
0.1292983069925918,-0.4537313432835821,0.0536815715716268,-0.7267012601927354,0.2240663900414939,-0.1215641567234126,-0.1708623684100471,-0.0190812720848057,-0.1050361359934855,-0.4808494270252154,-0.6538978523265553,-0.6314988348497248,2.771506422732581,0.3604309232393537,-0.4127257571547653
-0.1251395628298933,-0.4517412935323383,0.1629955704561777,-0.5616604892512972,0.780082987551867,-0.3427450376981069,-0.7319372297873658,0.1173144876325087,0.1816088151465798,-0.4809255951587534,-0.667963946097199,-0.8539075633432204,-0.1541455819384974,-0.9264849646111136,-0.0946929702695179
-0.2553170776227926,-0.5412935323383085,-0.0578633252493441,-0.6617049666419571,0.2240663900414939,-0.5957909608471232,-0.8842592336870287,0.0452296819787983,-0.2288146376221497,-0.449582408207878,-0.6507031922213429,-0.7901224185677275,0.1533670688984039,-0.9218120674148522,-0.5291191997777157
-0.4422993261435026,-0.2925373134328358,-0.1024812839777318,-0.5633802816901409,0.2572614107883815,-0.0072248877449676,-0.8842592336870289,-0.6996466431095406,0.579002951954397,-0.4431462009239194,-0.5804413875467803,-0.9739243489076352,0.3557804593226935,-1.085363469284011,-0.3930536260072243
-0.5973289119423195,0.1850746268656714,0.021333551493545,-0.3089103039288361,-0.4564315352697095,-0.0147225447271607,-0.8842592336870289,-0.6431095406360425,0.0838889454397392,-0.4221237960674392,-0.368979986522879,-0.6138739922143912,0.3736862592448423,-0.7862980487232634,-0.6143651014170601
-0.2884531722973489,-0.382089552238806,-0.1158666715962488,-0.5640326167531506,-0.3153526970954357,-0.2602708108939839,-0.9532135132554618,-0.5017667844522968,0.3119019747557004,-0.4013679796783419,-0.2944550834459187,-0.8455147811359186,0.3347606072401712,-0.9451765533961604,-0.8520700194498471
-0.6860863083920237,-0.4059701492537313,-0.0969040391366839,-0.5375240919199408,0.356846473029045,-0.2415266684385008,-0.9344466810648566,-0.4840989399293286,0.233726078990228,-0.3390624464442811,-0.2074031112923212,-0.4367862876403249,0.7006617360840793,-0.7162045907793382,-0.7209224784662404
-0.4849028764393607,-0.3920398009950249,-0.2341042622264773,-0.4950630096367681,0.356846473029045,-0.4870749346053241,-0.7873965606897879,-0.4840989399293286,-0.3004758754071662,-0.1592294831611297,-0.1426510150223015,1.2619128311175434,1.11716621253406,-0.8657373010597119,-0.4094470686301747
-0.5322401545458696,-0.4119402985074626,0.0715287550629816,0.0112083024462564,0.0331950207468879,-0.3446194519436558,-0.7984524445489553,-0.2862190812720849,0.0187423656351791,-0.0242976345986129,-0.0619504793943534,0.0776912616672706,1.8217205138186063,-0.3563915066671885,-0.4914142817449286
-0.603246071705633,-0.3621890547263682,-0.056747876281134,-0.203054114158636,-0.2738589211618255,-0.3446194519436558,-0.8663690760355379,-0.3674911660777385,-0.1441240838762214,0.0139387684374489,-0.0323881827527895,-0.0498790278837156,0.977033865317244,-0.4545223477886839,-0.7373159210891915
-0.8754354208180591,-0.3721393034825871,0.2109598760891947,1.027487027427724,0.5394190871369295,0.1446026661444418,2.4832623024424594,-0.3321554770318022,-0.033374898208469,0.0963146048587652,0.0484443538392985,0.5560798474834687,0.3464383028415724,-0.4872326281625156,-0.3274798555154209
-0.5618259533624376,-0.382089552238806,0.021333551493545,0.5449962935507784,0.1244813278008299,-0.3446194519436558,-0.7631132283165093,-0.1413427561837457,-0.3004758754071662,0.3125178519062981,0.3436097563747586,0.0139061168917776,1.5609186453873105,-0.5386344973213942,-0.2864962489580433
-0.7748437048417277,-0.3024875621890547,-0.1125203246916196,0.1782060785767234,-1.7759336099585066,-0.0203457874638057,-0.1143409277599666,-0.3533568904593639,-0.313505191368078,0.4495824082078782,0.3713560038773952,-0.1321282935152723,2.9116387699493966,-0.6648027216204595,-0.6799388719088635
-0.9286898586878818,-0.2925373134328358,-0.8319849091868786,0.1838991845811712,-0.7385892116182573,-0.1309362279511529,-0.6174376957426448,-0.1307420494699647,0.7809573493485341,0.1956759350590494,0.1129460626302547,0.6207042704796919,2.950564421954068,-1.4311578618073757,0.7544873575993336
-1.2837194444866982,-0.2626865671641792,-0.6200496052270351,0.0932246108228314,0.721991701244813,-0.1309362279511529,0.1280149989465699,-0.3427561837455829,0.9307944828990224,0.0352277617613119,0.5954678327264841,-0.3045160400532497,2.401712728688205,-1.4778868337699924,0.4020283412058911
-1.4671513971494203,-0.1333333333333334,-0.8375621540279273,0.2110600444773907,-1.170124481327801,-0.1309362279511529,-0.0168651349455416,-0.4310954063604239,0.6571788477198693,0.0023231280729081,0.0863327740754369,-1.0880661869269384,0.3347606072401712,-1.3563915066671888,0.3528480133370382
-1.4434827580961658,-0.0039800995024876,-0.5196591980881614,-1.095033358042995,0.3817427385892115,-0.1309362279511529,0.1999678052914529,-0.2226148409893992,1.1913808021172636,-0.1513841654067187,0.1014738174015866,0.5988830367407076,1.2183729077462049,-1.440503656199899,1.2380939149763834
-1.638749030285515,0.025870646766169,-0.8821801127563155,-0.8723498888065233,-0.7385892116182575,-0.1309362279511529,-0.5333968810587014,-0.2862190812720849,0.7679280333876217,-0.1563731781534558,0.1508765100791911,-1.0116918688404928,-0.9809264305177112,-1.2956438431157868,0.246290636287858
-1.6269147107588875,0.1651741293532336,-0.9212208266436552,-0.4785767234988882,1.5020746887966805,-0.9331855250458104,-0.5540669886663584,-0.5865724381625442,0.4812830822475569,-0.1250299912025805,0.2117046853120691,0.2044222729975266,-0.8330089528999611,-1.3330270206858803,0.4512086690747433
-1.5204058350192429,0.2447761194029849,-0.6758220536375201,0.4421052631578946,-0.1742738589211619,-0.7457441004909838,-0.4166239902658355,-0.4558303886925795,0.2988726587947881,-0.0928108707160184,0.2852866397976633,0.6383291131150256,-0.6889840404826781,-1.440503656199899,0.2135037510419563
-1.686086308392024,0.3044776119402984,-0.5810088913396954,0.4252038547071904,1.128630705394191,-0.9613017387290348,-0.5284098575778695,-0.5159010600706714,0.4617391083061887,-0.1186699520521599,0.3518660319255282,-0.7909616967884574,-0.7084468664850138,-1.1414382356391517,-0.1061683801055844
-1.2718851249600711,0.5432835820895521,0.0046018169703993,0.4590066716085988,-0.3402489626556015,-0.7082558155800193,-0.4736670167578198,-0.0318021201413427,0.2923580008143322,-0.1808612330859138,0.2092150169032267,-0.5341425612450249,2.7247956403269757,-0.8750830954522353,-0.2127257571547647
-0.8695182610547456,0.4835820895522386,-0.1404065488968621,0.7436619718309858,-0.0663900414937759,-0.4645819636587441,0.0821706808786315,0.0530035335689044,0.4812830822475569,-0.0820711638871644,0.4241930893529325,1.730230078284979,1.7282989490073957,-0.4405036561998987,-0.1635454292859126
-1.0647845332440948,0.6786069651741289,-0.0288616520758915,0.3000741289844326,0.3817427385892115,-0.9613017387290348,0.297610884336564,-0.1448763250883392,-0.065948188110749,-0.0660758558441904,0.6802317487061537,0.6786144677100739,-0.1673803036200857,-0.6414382356391511,-0.7619060850236172
-0.9996957758476448,1.1442786069651738,-0.0400161417579888,0.816664195700519,0.937759336099585,-0.4739540348864861,0.6906475160756544,-0.1484098939929328,-0.4503130089576544,-0.5608945185602698,0.9679145315658702,0.5930080891955964,-0.2179836512261582,-0.3376999178821418,-0.6225618227285353
0.8500083661641896,-0.7104477611940299,0.8489966859051457,-0.5301704966641958,0.1244813278008299,0.5775923568660918,-0.2104563363210762,0.7335689045936398,-0.5871208265472316,-0.3701771289945425,-0.1651622108350178,0.1112623904964774,-0.9381082133125732,1.0837954092206628,-0.0028896915809947
1.373085289241113,-0.5373134328358209,1.0430848063736342,-0.1375240919199408,0.0912863070539415,1.117423659583992,-0.4429226482672859,1.025441696113074,0.2532700529315957,-0.304101273150352,-0.1103871381101816,-0.7901224185677275,-0.2257687816270923,1.225851483987018,0.5200611280911379
0.8145054075843077,-0.4955223880597015,1.1590914990674437,-0.2512676056338029,0.0912863070539419,1.2505070710179191,-0.5477124791582666,0.815547703180212,-0.3395638232899021,-0.2289233253483739,-0.1119184676807181,-0.7926402532299179,1.4246788633709615,0.7744496148281389,0.811864406779661
0.6949787803653733,-0.5313432835820895,1.1769386825587982,-0.4120978502594515,-0.2489626556016597,1.2186420288435988,-0.4536494832670373,0.7639575971731445,0.1620648412052115,-0.2646842640444517,-0.2230662391492838,-0.5358211176864852,-0.3503308680420398,1.1716458765103817,0.8561267018616284
1.168351561430462,-0.5014925373134328,0.9683497255035838,-0.2512676056338029,0.0912863070539419,0.8418847654883973,-0.4390348215758209,0.6077738515901059,0.8070159812703582,-0.2785849484151315,-0.117931318773686,-1.1082088642244623,-0.7434799532892177,1.5267860634262695,-0.4340372325646012
0.4606592537381543,-0.491542288557214,0.9136927260613088,-0.4122757598220906,0.4398340248962655,1.0499447467442544,0.0184772376308795,0.5759717314487632,0.3249312907166122,-0.2563057693552747,0.0839756985633087,0.231279176060892,-0.8213312572985599,1.2464122316505688,-1.0242011669908306
0.6748604371701071,-0.4119402985074626,1.0085058883591331,-0.0256782802075611,-0.0165975103734439,1.0312006042887722,0.0184772376308795,0.4911660777385158,0.5855176099348535,-0.2659410382478282,0.1175595851168263,-0.6491236774850584,0.8446866485013624,1.1202440073515032,-0.9340372325646008
1.627523159063598,-0.382089552238806,0.840073094159468,0.0322609340252036,-0.2323651452282157,0.9955867336233548,-0.4142859284661985,0.6713780918727913,0.6767228216612377,-0.2668550558502839,0.1663626500963429,-0.6533200685887093,0.8018684312962241,1.1763187737066434,0.4020283412058911
1.2074048158683317,-0.2825870646766169,0.9505025420122284,0.702979985174203,0.5643153526970955,1.2036467148792127,-0.1056941234398785,0.8798586572438163,0.8982211929967424,-0.2857828370344699,0.2556325936070335,-0.0171471772752388,0.1907356948228881,1.1576271849215969,0.6069463739927764
1.59793736024703,-0.2427860696517413,0.9136927260613082,0.6319940696812452,0.1991701244813279,1.2017723006336647,-0.4536494832670373,0.6749116607773852,0.9047358509771982,-0.2563819374888127,0.478296910538152,0.2220471156328601,-0.4203970416504476,1.0594963438001013,1.0741594887468744
1.6156888395369713,-0.1930348258706468,1.2371729268421223,0.1865678280207557,0.5726141078838171,1.051819160989803,-0.4536494832670373,0.9293286219081272,0.7939866653094458,-0.2088530221611183,0.6805981549698422,-0.2899125990125448,-0.6656286492798755,1.4520197082860826,1.623339816615727
2.177819017051764,-0.1731343283582089,1.2427501716831717,0.611297257227576,-0.6224066390041495,1.0518191609898024,2.4557847499662677,0.989399293286219,0.5855176099348535,-0.1633044783054113,0.3967415058859406,-0.2521450790796869,0.4671078240560528,1.475384194267391,1.533175882189498
1.3316651708979177,-0.2129353233830846,-0.0623251211221829,0.1532987398072647,0.3402489626556015,0.8849962931360077,0.1989822368851933,0.4240282685512368,0.2923580008143322,-0.0945246537206228,1.0855321260750086,-0.4351077311988646,1.864538731023745,1.2183748484729984,1.254487357599334
1.2547420939748408,-0.2427860696517413,0.0547970205398359,0.8150037064492213,-0.8879668049792533,0.8175173802962701,0.1955015785665304,0.568904593639576,0.2402407369706839,-0.0652760904420417,1.175462666338973,-0.6289810001875343,-1.0198520825223822,1.2931412036131855,1.2135037510419564
1.373085289241113,-0.1930348258706468,0.3225047729101652,0.4081245366938471,0.2904564315352699,0.8175173802962701,-0.4536494832670373,0.4876325088339222,0.4617391083061887,-0.0851940573622212,1.124281808207216,-0.2043062204980672,-0.4437524328532503,1.0408047550150543,0.8938316198944163
1.5742687211937758,-0.2129353233830846,0.0882604895861273,-0.0708673091178651,0.1576763485477175,0.798773237840787,2.935083473461856,0.5017667844522968,0.233726078990228,-0.029629403946271,1.3129774824113156,0.6853286934759152,0.5955624756714676,0.4333281195010358,0.811864406779661
0.1659846975251363,-0.2089552238805969,0.7909933395582409,0.4584729429206821,0.630705394190871,1.1661584299682466,-0.8607097512879864,0.3003533568904592,0.0838889454397392,0.4743751356744879,2.703565612411074,-0.3788760904099431,0.8719346049046323,1.5408047550150548,0.5659627674353995
0.4677598454541304,1.0268656716417903,0.8467657879687265,0.59054114158636,1.261410788381742,0.8287638657695593,2.6909757758490773,0.6749116607773852,0.0382863395765474,0.3866599130921598,0.3847925181616755,-0.1312890152945423,0.0015570260801866,1.3445430727720642,0.4757988330091697
-0.2707016930074079,-0.2328358208955224,-0.1515610385789589,-0.4686730911786509,-0.6141078838174275,-0.4046007078012004,0.2541125189282001,-0.0028268551236749,0.2141821050488598,-0.7302619802953039,-0.90951268795635,0.5678297425736911,1.0977033865317245,-0.2451765533961603,-0.3815782161711585
